idx,class,conversation
1557,1,"아 냄새.
 무슨 냄새?
 어디에서 썩는 냄새가.
 그만해.
 너보니까 음식 쓰레기 냄새난다.
 가 비켜.
 야 음쓰.
 가라고.
 너 썩었어. 얼굴이.
 제발 좀 그만 놀려. 나 정말 힘들어."
1564,1,"얘들아 맛있게 먹어
생일 축하해
역시 우리반 애들밖에 없다
야 근데 쟤 먹는 것 좀 봐
왜 저렇게 돼지처럼 먹냐
그러니깐 눈치 없게 왜 와가지고
진짜 올 줄 몰랐지. 먹는 것도 젤 많이 먹넼
야 다 들리겠다 작게 말해
빨리 먹고 우리끼리 놀러가자
오케오케 쟤 빼고 빨리 놀러가야지"
1565,1,"저. 여기 임산부 배려석인데 . 죄송한데 . 자리 좀 비켜주 실 수 있으세요?
임산부석 그런게 뭔데 다른 자리 찾아봐
아 . 
아 진짜 짜증나게 하고 있네
임산부 배려석인데 뭐 임신이 뭐 대수야!
. 부탁드립니다
아 진짜 애 가진게 뭔 대수라고 몸 무거우면 집에나 있지
말이 심하시네요.
나도 다리아파 다른 자리 찾아봐 지만 힘든가 나도 힘들어!"
1566,1,"너네 누나야 정말 예쁜데
사진 이리내
조금 본다고 닳아?
어디 나도 좀 보자
가슴 크다
그런 소리 하지마
그래 가슴은 우리 철수가 더 크지
하지마 사진 돌려줘
야 너네 누나 좀 소개시켜줘
아니야 나를 소개시켜줘 내가 예뻐해 줄게
너무 모욕적이야"
1567,1,"저기요. 쿠팡잇츠에서 시킨 사람인데요. 빙수 맛이 다른데요?
네? 그럴리가 없는데. 혹시 주문번호가 어떻게 되나요.?
203번이요
아. 사인머스켓 팥빙수 시켜셨지요? 무엇이 문제인가요?
네. 샤인머스켓에서 단맛이 없고 사과처럼 퍼석 거리네요.
네? 그럴리가 없는데. 다른 고객님들은 아직 컴플레인 없으셨는데. 혹시 불 옆에서 조리를 하시거나 다른 음식이랑 섞인 건 아니신가요?
뭐? 팥빙수를 그냥 먹지 불에 조리를 어떻게 해요 미친거아니야. 그리고 내가 다른 음식이랑 왜 섞어서 먹어요. 됐고 빨리 환불해주세요.
네? 잠시만요. 사장님 죄송한데 쿠팡이츠 주문하신 분 음식이 이상하다고 환불해달라는데 어떻게 할까요?
머? 또 시작이네 붉어져봐야 우리만 손해니까 그냥 환불해드려.
네. 알겠습니다. 고객님 불편을 들여 죄송합니다. 지금 환불해드리겠습니다."
1570,1,"야 물 좀 가져와.
 제가 지금 발목을 삐어서 걷기가 좀.
 선배가 말하는데 불복종한다고?
 죄송합니다. 제가 부상때문에 몸이 불편해서.
 너만 부상당해봤어? 어디서 생색이야!
 죄송합니다.
 목발 짚고 물 떠오든가 기어서 다녀오든가!
 물병 주시면 다녀오겠습니다.
 없는데? 니거에 떠와. 니 건 폼이냐?
 아닙니다. 제 거에 물 받아오겠습니다."
1577,1,"김우주 이번 국어 수행평가 0점이다. 너 수행평가 미제출로 최하점이야. 내기만 하면 만점 준다니까 게을러서 못 냈지?
네? 선생님 저 분명 반장한테 제출했어요. 제가 수행 제출 안 할 애가 아니잖아요.
뭐라고?? 반장 이게 무슨 말이야? 너가 우주만 미제출이라며 하는거 깜박해서 못 해왔다고 못 낸다고 얘기했다며
네 분명히 안냈는데요. 쟤가 거짓말 치나봐요. 괜히 수행 혼자서 수행 점수 깎이니가 저러는 건가 봐요.
뭔소리야 저번주에 너가 나한테 수행평가 종이 달라고 너가 모아서 제출해야 한다고 그래서 내가 너한테 줬더니 수행 빨리 준비했다고 그랬잖아.
야 소설을 써라 소설을. 내가 왜 저번주에 걷었겠어 이번주에 제출인데 애들거 잃어버리면 내가 책임지라고?
너 진짜 왜그래 너가 내준다며. 나 이번 수행 점수 떨어지면 등급도 떨어져. 너도 알잖아. 설마 너 나보다 시험 1점 못 봤다고 그러더니 너가 등급 올리려고 그런거야?
니 멋대로 생각하지 마. 수행 안낸건 넌데 점수 깍이는건 당연한거야 그냥 받아드려. 설사 내가 미제출 해도 너가 확인했어야 하는거 아니야?
너가 가져다 놔준다니까 믿은거지. 어쩔거야 왜 거짓말 쳐. 너 때문에 나 입시 망하는거 보고싶어서 그래? 너가 제출한다며 왜 그러는데 도대체
다른 사람 핑계대지말고 그냥 너가 잘못한거 생각해. 그따위 점수 몇 점 깍인다고 안 죽어"
1581,1,"아 불편해 죽겟네 아저씨 다리 좀 오므려 주세요 혼자 뭐 전세 냈어요? 
뭐요?
아니 두 사람이 앉을 자리인데 혼자 그렇게 쩍벌하시고 앉으시면 저도 불편하고 다른사람이 불편하잖아요 예의가 없는거야 뭐야 아휴 진짜
아줌마 말 다했어?
아니요 ! 살 뒤룩뒤룩 쪄서 덩치크면 무서울 줄 알았어요? 아흐 냄새도 고약하고 사람이야 짐승이야
이 아줌마가 보자보자 하니까 진짜!"
1586,1,"너 입술이 똑바로 안돼냐?
야 재 뭐더라 안면장애? 그거라더라.
장애? 애자네 애자.
니들 맨날 나한테 왜 이래?
니가 똑바로 말을 못하니까 못알아듣겠잖아.
그 삐뚤어진 눈꼬리도 좀 제대로 해봐라.
그만하자.
응? 왜? 우린 이제 재미있어지려는데.
내가 애자를 첨 봐서 그래.
그만 괴롭히라고.내가 니들 다 신고할꺼야."
1590,1,"우리 이제 너랑 안놀거야.
내가 뭐 잘못했어.?
잘못한건가? 너 색맹이라 색깔 구별도 못하잖아
그건. 그렇다고 사물이 안보이거나 하는 건아닌데.
아니 그러니까 너랑 뭘할 수가 없잖아. 색깔도 안보이는데 너 데리고 다녀서 뭐해.
그치만.어느 정도 감은 있어.
색깔이 평생 구별이 안됐는데 니가 뭘 알아 하여튼 너랑 노는 거 재미도 없고 맨날 신호등 색깔도 안보인다면서 무슨 
너네랑 노는 거에 문제없었는데.
뭘 문제가 없어. 니가 안쓰러우니까 애들이 맞춰준거지. 근데 난 이제 싫어. 장애인 데리고 다니는 거 같잖아. 하여튼 앞으로 아는 척하지마.
너무해.그렇다고 그렇게까지 말할 건 없잖아."
1608,1,"너 집 가난해서 밥도 잘 못먹는다며? 내가 너주려고 준비했어.
이.게뭐야.? 메뚜기.?
어. 옛날엔 다 어른들이 이런 것도 드시고 했다는데?
근데.왜 이걸 날 주는거야?
너 배고플까봐 내가 직접 준비했다니깐? 먹어봐.
싫어.이런 걸 어떻게 먹어.
아이씨 야 그냥 먹으라면 먹어
내가 왜.이런 걸 먹어야하는데.정말 싫단말야.
그야 내가 널 괴롭힐 때가 제일 재밌거든 이유는 없어. 그니까 그냥 입닥치고 먹어. 이새끼야
으악.하지마!"
1618,1,"한율이 어머니
네??
한율이가 너무 거칠어서 우리 엄마들 사이에서 말이 많은거 아세요?
아 죄송합니다. 한율이가 좀 느려서 지금 센터도 다니면서 태도 교정중이에요
아니 그건 한율이 사정이구요 한율이땜에 다른아이들도 불편해하니까 어린이집을 좀 옮겨줬으면 좋겠어요
네???
말귀못알아드세요????
 하지만.
한율이때문에 다른아이들까지 피해볼수없잖아요 애가 모자라면 그에 맞는 교육 시설을 보내야지. 참 부모가 이기적이네요 그 이기적인 부모때문에 다른 아이들도 피해구요
저희 아이가 말이 느려서 답답해서 행동이 조금 거친것 맞지만 아픈아이는 아니에요 사과해주세요.
사과는 한율이 엄마가하고 다녀야겠죠? 그동안 이해해주고 받아준건 만으로도 절하고 다녀도 모자랄판에 이래서 검은머리 짐승은 거두는거 아니라니"
1621,1,"오 야야야야 저기 버스온다 쟤 잡자
야! 왜 이래 놔 줘. 나 버스타야 해. 놔달라고
버스 갈 때까지 놔주지마! 꽉 붙잡아!!
야. 버스 지나갔잖아.아무리 친구 사이여도 이런 장난은 너무 하지 않냐? 더군다나 내가 오늘 학원 시험 있다고 했잖아. 그거 기준점보다 떨어지면 학원 퇴출이란 말이야. 우리 엄마가 얼마나 힘들게 등록해놓으신 학원인데. 어떻게 책임질거야!
뭘 책임져. 야야 어쩌피 너 성적도 별로 안 나오잖아. 좋은 학원 아니라는거야 참된 우정을 택한 당신 멋져용 어쩌피 이제 놀 겸 피시방이나가자
장난하려 하지 마. 나 무단결석이라 이제 퇴출 확정이야. 지금 우리 고2야 그런 중요한 시기에 어떻게 학원을 옮겨서 수업을 들어. 너가 내 인생 다 망쳤어. 너 때문에 대학 못 가면 어쩌려그래.
예 너무 진지하게 받네 야 너 그깟 학원 퇴출 당했다고 인생 망하는거 아니야. 이미 너가 예전부터 차근차근 너 인생 망하는 길로 진입했잖아.이제 핑계 될 거 없어서 이런걸로? 넌 글러먹었다.
너네가 나 버스 못타게 잡아놓고 왜 이렇게 당당해? 잡지를 말았어야지
버스비 줄테니까 가. 진짜 짜증나게 하네. 야 공부도 못 하면서 유세 떨려 하지 마. 뭔 자꾸 인생을 망친다 타령이야. 그렇게 붙잡는 게 기분 나빴냐? 근데 어째 난 사과할 마음 하나도 없는데. 쥐 똥만한 성적으로 공부 되게 열심히 하는 척 하네. 야 니 본분을 알고 살아. 공부도 못하고 상황에 따라 머리도 못 굴리는 애가.
너가 잘못해놓고 너무하네. 내가 이런 말 까지 들어야 해.?"
1626,1,"야 완전 오랜만이다 
그러게 너 더 예뻐졌다
에이 뭘 나보다 가 이뻐졌지
응? 아니야 무슨
왜 너 이번에 필러 맞은거 완전 잘 됐어!
필러?
무슨 소리야 나 그런거 안 했는데.
에이 맞으면서 너 고딩때 쌍수 한것도 진짜 자연스럽게 됐잖아 나 좀 소개시켜줘
아 쌍수 했었어? 난 몰랐네
아 응. 쌍수는 했지.
야 얘 중딩때 사진보면 놀랄걸 완전 용 됐어 진짜 부럽다"
1628,1,"아가씨 생서냄새가 이상해
싱싱한건데요
무슨 비리구만.코막혔어요
아니 고객님 오늘 들어온거예요
아휴.이가겐 늘 그런가.고객에게
그럼 다른걸로
꼭 지같은걸 갖다놔요
무슨 말씀을.심하시네요
아유.냄새나
고객님."
1636,1,"하지만
이 새끼 또 이런다 잘 놀다가
친구여도 기분 나빠
첀걔얘댸 개분 냬뺴
내 말이 우습니?
잘 놀다가 왜 삐지냐고
삐진 게 아니라 화가 난 거야
친구끼리 장난치지 아니면 뭐 하냐?
재밌어야 장난이지 난 재미 없어
아 이 소심한 새끼"
1647,1,"우리 귀여운 철수야 여기 돈 줄테니까 핫도그랑 콜라좀 사다줄래? 남은 돈은 너 가져 심부름값이야
핫도그랑 콜라 사려면 돈이 부족한데.
?? 무슨 소리야? 나머지 돈은 너가 채우는 거고.
나. 돈 없어.
이 길동이가 말대꾸가 늘었네? 사오라면 사와.
돈 없다고.!
에라라랄 돈 업따고 그건 네 사정이고요 종친다. 빨리 갔다와
알겠어.
그럼 이렇게 말 잘 들어야지. 아까는 다른 사람인줄알았다?
."
1660,1,"아가씨 우리랑 같이 놀까?
제가 막차가 얼마 안 남아서요. 죄송합니다.
에이 왜 그래 우리가 택시비 줄게
죄. 죄송합니다.
얼굴 좀 반반하다고 빼네. 니가 그렇게 잘 났어? 그냥 좀 놀다 가자고.
꺄악!
여기서 네 목소리가 들리겠냐?
보내주세요.
자 여기서 이러지 말고 저기로 가자고.
엉엉."
1674,1,"니네엄마 베트남사람이라면서?
응
그럼 너도 베트남사람이야?
아니 나는 한국사람이지
아닌데? 엄마가 베트남 사람이면 너도 베트남 사람이지
왜그러는거야?
걱정되서 그렇지 니나라 찾아가야하는데
나는 여기서 태어났어 엄마만 베트만 사람인거지
야 콩심은데 콩나는거지 니가 태어나기만 여기서 태어난거지 너는 베트남 사람이야
왜그러는거야 친구끼리
나는 베트남 사람이랑 친구안해"
1675,1,"야 너 어제 옆반 애한테 고백했다며?
어.?
차였지? 차였겠지
어.뭐.
그래너 같은 애랑 사귀는 게 이상하지. 쪽팔리게.
.무슨 말이야.
솔직히 너 뭐 볼 게 있어.
왜 그래.
못생겼지 공부도 못하지 돈 많은 것도 아니지.
그만해."
1678,1,"야 지금 5분이 늦었잖아 일 똑바로 못해?
죄송합니다. 차가 밀려서요
시끄럽고 너 배달비는 없어 새끼야
너무 하신거 아닌가요? 적당히 적게 라도 주셔야죠
너 세상이 만만해 보이냐 이럴땐 죄송합니다.라고 하는거야
와 나원 참 어이가 없어서
너는 내가 그냥은 못 보네겠다 배달업체에 너가 나보고 폭언을 했다고 문제제기를 할거야
해 보세요 한번
멍청한 것아 소비자 편을 잘들어주겠냐 너같은 하등한 것에 말을 들어주겠냐?"
1684,1,"못생긴 새끼
그만해
못생긴 새끼
왜 마주칠 때 마다 그래
못생겼으니까
그만해
넌 그냥 죽어라 잘하는 것도 없고
그만하라고 신고하기 전에
해보던지 
평소에 이 말 말고 나 무시하고 욕하는 건 뭔데
그냥 너가 싫어"
1685,1,"야야 너는 매일 왜 체육시간에 쉬냐?
몸이 안좋아서 .
아그래? 몸 안 좋으면 집에 있지 왜 학교나오냐 
.아 .
너희 부모도 참 불쌍하다 자식새끼 몸 약해서 계속 챙겨줘야하고 
말이 너무.심하잖아
맞잖아 너 누구 도움 없이 혼자 아무것도 못하는거 아니야?
그건.
너 그거 불효야 평생 
.아"
1692,1,"사진 봐 못생겼다
이런 댓글 달지 마세요
팩트인데 뭐
얼굴 토나온다
사진 뭐야? 눈이 너무 작아
다 신고할 겁니다
무슨 죄로?
빻았다 진짜뭐야 얼굴
메기 닮음
메기 인정"
1697,1,"뭘 봐 못생긴게
 니가 더 못생겼어
 뭐라는거야 얼굴 아스팔트에 붙은 껌같이 생긴게
 오늘 상대해줄 기분 아니다. 그만해
 와 개무섭네? 니가 그렇게 말한다고 내가 안할거같냐?
 그만 하라고
 표정풀어라. 싸가지없네? 맞고싶어서 그러지?
 내가 그만 하라고 했잖아
 니가 그만하라고 하면 내가 그만해야해? 많이컷네? 안맞은지 좀 됬지?
 . 아 진짜.
 아 진짜 ? 야 따라와 오늘 니 제삿날이다"
1703,1,"이번에도. 내가 계산해?
응 나 지갑 두고왔네
너무하다. 매번 만날 때마다 내가 계산하고 너는 나한테 돈쓰는게 아까워?
무슨 말을 그렇게하냐 두고왔다잖아
넌 나를 .어떻게 생각하는거니 .
하 진짜 어이없네 어 그래 너한테 돈 쓰는거 아까워 내가 너 돈보고 만나지 좋아서 만났겠니
뭐.?
니 거울이나 봐 그 얼굴로 나같은 사람을 만날 수 있다고 생각해?
하.?
조금 좋아해주고 만나줬다고 아주 지가 진짜 이쁘고 잘난줄 아네 꿈깨라 골빈게"
1705,1,"야 한수민! 너 엄마가 얘네 덕질 할 시간에 공부하라고 했어 안 했어?
엄마 나 엄마가 그 말 하고나서 몇 달동안 아무것도 안 사고 도 안 들어가려고 노력했어 뭐가문제인데.
방에 붙어있는 포스터나 떼고 말해. 너 그러니까 니가 다른 애들보다 뒤쳐지는거야 몰라?
내가 뭐가 뒤쳐져. 나도 열심히 노력하고 있는데 왜 그렇게 얘기하는데.
니가 뭘 노력해. 말만 노력 노력 성적도 못 올리고 니한테 들어가는 돈이 얼마야 먹어주고 재워주는것도 아까워 죽겠네
뭐라고 엄마.? 어떻게 말을 그렇게 심하게 해? 나 엄마딸도 아니야?
차라리 아니면 좋겠어. 니가 그렇게 멍청하니까 내가 얼굴을 들고 살 수가 없다. 너 이번에도 시험 2문제 틀렸다며
2문제면 그래도 1등급이야. 그리고 이번 시험 어려워서 100점 맞은 애들도 드물어.
어오 됐다 됐어 니가 허구한 날 이런애들만 바라보고 있으니 너 시험점수가 그따위인거야
너 얘네 굿즈 다 가져와 가져다 팔아버리든 쓰레기통에 버리든 해야지
아 엄마 미안해. 다음에는 더 잘할게 한 번만 봐줘 제발
웃기는 소리 하지 마. 너 때문에 살기 쪽팔려 죽겠으니까 좋은말할 때 빨리 가져와 다 가져와."
1710,1,"옷이 왜그래?
어떤 스타일을 좋아하시는건지?
얼굴이 안되면 옷이라도 잘입던가
네?
스타일로라도 커버를 해야지
네?
그러고 외출하기 부끄럽지 않냐?
각자 스타일인데.
좀 신경을 쓰라고
네."
1723,1,"지금 지나가는 저 사람 니 남친 뚱뚱한게 꼭 너랑 똑같은 돼지네.
그런 심한말을.! 그런말은 하지 말아줘.
너 지금 나한테 대든거야? 어디서 꼬붕새끼가 말이 많아. 니 엄마도 돼지여서 너가 돼지새끼인거지?
우리 엄마는 그런 사람 아니야.!
꼴에 지 엄마 욕한다고 화낸다. 얘들아돼지가 화나서 날뛰니까 바닥이 울린다.
흑. 제발 그만해.
어 이 새끼 운다? 돼지가 우니까 돼지 육수가 좔좔 나오네? 돼지국밥 공짜로 먹고 좋다.
나 돼지 아니야. 나도 사람이야.!
어디서 돼지새끼가 사람행새를 해.! 닥치지 못해? 얼른 꿀꿀해봐. 소리내봐.
꿀꿀.돼지에요"
1727,1,"아 씨 왜 이렇게 노인이 많아?
 이런 젊은이 노인이 뭐 잘못한 거라도 있나.
 아 재수없어. 냄새나잖아요.
 냄새는 무슨 냄새가 난다고 그래?
 늙으면 냄새도 못 맡나? 하긴 자기한테 나는 냄새니까 못 맡겠지.
 젊은이도 나이들면 똑같아.
 이 노인이 미쳤내 나이들긴 누가 나이든다고 그래?
 나이 안 드는 사람이 어딨어?
 난 나이들어도 댁처럼 지하철 무임승차나 하며 다니지 않을테니 걱정마쇼.
 말을 너무 막하네.
 남이사 말을 막하든말든 무슨 상관이야?"
1731,1,"어이 박이병이
이병 박.이.병
너는 새꺄 그냥 생긴게 마음에 안 들어 알아?
이병 박.이.병 알아보겠습니다.
알아봤더니?
이병 박.이.병 마음에 안 들게 생긴 것 같습니다.
그걸 아는데 그래 새끼야? 위치로!
위치로!
넌 오늘 마음 들게 생겨질 때 까지 형한테 맞는거다 알겠지?
알겠습니다!!"
1732,1,"야 왕따!!
.으.응.오.왜.
너 어제 공개적으로 차였다며?
.어.떠.게 알.아.?
대놓고 고백한는데 그걸 모르는게 병신아님?
그렇.긴.한.데.못본 사람도있으니까 소문내지말아주라 제발.
왜???그럼 성의표시좀해봐!
알았어 내가 매점 다녀올께.
그래 5초준다
.아.아.알았어."
1734,1,"너 이번 신곡에서 대중들한테 외모지적 노래실력 춤실력 다 지적 받았어
죄송합니다
인터넷 댓글이 다 공감 가더라
뭐라고 하던가요?
저게 아이돌 얼굴 맞냐고
네?? 아무리 그래도.
아이돌치고 몸매도 안 좋아 너 운동하고있어?
매일 하는데요
노래도 그지같이 못하네
더 노력하겠습니다."
1736,1,"야 내말 따라해봐. 안녕하세요. 김길동 입니다.
어. 왜. 그러지마.
하하 이거봐라. 얘 이것도 못 따라해. 장애인자식.

대답안하냐? 야? 어 ? 내말 씹냐고
아니야. 그러지마.
뭘 그러지마야 그럼 내말 좀 따라해보라고.
. 할 수 있어
뭘 할 수 있어야. 넌 아무것도 못해. 앞으로 어떻게 사냐. 불쌍해라 어휴
하지마."
1740,1,"누구세요?
안녕하세요? 저 아까 그 카페에서 .
네? 카페요? 근데 제가 번호를 알려드렸다구요?
아뇨. 제가 그 쪽 맘에 들어서 방문정보에 적혀있는 번호보고 연락드렸습니다.
네?? 그게 무슨 말도 안되는 말씀이시죠? 이거 불법아니에요? 진짜 무섭네요.
저.나쁜 사람 아닙니다.정말 입니다. 너무 그 쪽이 제 이상형이셔서.
아무리 그래도 그렇죠. 저한테 의견도 안 물어보시고 이런식으로 제 정보가지고 연락하시는 건 지나치시네요.
그래서요 ?
네? 그래서요 라뇨. 그 쪽이 저한테 그렇게 반응하실 문제가 아닌데요? 사과하세요.
진짜 어이없네. 아니 내가 뭘 그렇게 잘못했다고. 번호하나 가지고 그러시는거에요? 참 빡빡하시네요."
1742,1,"너 그 얘기 들었어? 배우가 완전 쓰레기래.
 헐 진짜??
 와 완전 반전이네.
 내 친구가 배우 친적인데 성격 진짜 더럽데.
 약간 앞잡이처럼 생겼잖아
 맞아. 솔직히 못생긴거 인정?
 인정
 그리고 다리는 왜 그렇게 짧아
 내말이 완전 펭귄인줄
 펭귄"
1743,1,"저기요 조금 조용히 해 주시겠어요?
 네?
 조금 조용히 해 달라고요.
 아 죄송합니다. 그런데 카페에서 이야기 하는 게 죄는 아닌 것 같은데요.
 안 보이세요? 공부하고 있잖아요. 교양 없이.
 교양이 없다뇨?
 공부하는 사람이 옆에 있는 게 뻔히 보이는 데 그렇게 큰 소리로 남자친구랑 싸운 이야기를 하는 게 문화인의 태도예요?
 말씀이 지나치시네요. 공부를 하시려면 도서관엘 가셔야죠.
 그러니까 남자 친구랑 싸우죠. 아주 성격이 드세네 드세.
 뭐라고요? 남의 이야기를 엿들으신 거예요?
 아니 그렇게 큰 소리로 이야기를 하는데 엿들었다고요? 물어보세요. 여기 카페 안에 있는 사람들 다 들었을걸요?"
1747,1,"야 길동 오늘도 과자 사왔냐?
응 여기.
야 이거 숙제 너가 우리껏도 다 해와라 알겠지?
이 많은걸 다 나혼자.?
그럼 니가 하지 누구하냐
응.
잔말말고 해오기나해 맞을래?
아냐 알겠어
진작에 그럴 것이지
응."
1749,1,"오늘은 짝꿍을 바꿔봤어요 사이좋게 지내요
아 왜 이런애랑 짝인거야?
나도 너싫어 왜그런말을 하는거야?
뭐래 부모님도 없는주제에
말 다했어?
사실이잖아 선생님 짝꿍 바꿔주세요
선생님이 사이좋게 지내라고했잖아요 다음바꿀때까지 친하게지내요
너더러우니깐 이 선 넘지마
뭐 이런 애가 다있지 말다했어?
우리엄마가 고아랑 말도 하지말랬어"
1751,1,"여기는 알바생들이 창문도 닦을 줄 모르네.
그러게 신문지로 닦아야지 저걸왜 하나하나 걸레로 닦고 있대?
애들이 다 일을 안해봐서 그래 아가씨.
네 뭐 필요하세요?
어 커피 좀 하나 새로 타줘요.
손님 죄송하지만 저희가 지금 마감을 해서요. 이제 추가 주문은 좀 어렵습니다.
아니 그런게 어딨어. 나 여기 사장이랑도 잘 아는 사인데 이런식으로 나오면 안되지!
다음에 또 와서 먹어.
싫어. 내가 모르는 사람 가게에 온 것도 아니고. 다시 켜서 다시 주문 받으면 되잖아. 내꺼 한 잔만 다시 주문 받아요. 내가 돈 안낸다는 것도 아니고 낸다니까? 주문만 받아요 어서.
포스기만 마감한게 아니라 저희가 커피기기도 다 세척하고 다 청소를 마무리 지은 상태라서요. 죄송합니다.
죄송할거 없고 그냥 한 잔 뽑아주고 다시 청소하면 되지. 그거 어짜피 매일 하는 일이잖아.
죄송합니다. 그렇게는 안 될 것 같아요.
무슨 카페에서 커피를 안 타줘? 이래서 내가 사장보고 카페말고 다른거 차리라고 카페하지 말라고 그랬는데! 알바생들이 문제라고 카페는!"
1752,1,"오 야 치마 입었다 얘들아!!
어.그게
우와 저 다리에 치마를 입을 생각을 하네. 더러워.
으악 제발 좀 씻고 다녀라 근처만 가도 냄새가 나네.
나 오늘 샤워했는데.
그래? 돼지 비린내가 나서 몰랐어. 좀 꺼져줄래?
아 진짜 내 눈. 좀 꾸며라 돼지야.
왜 갑자기 시비걸어.
니 얼굴을 봐. 한마디 안하게 생겼나.
난 저 얼굴이면 안산다"
1758,1,"너 이번 방학 때 쌍꺼풀 수술 하고왔지?
아닌데?
아니긴 뭐가 아니야. 눈이 이렇게 커졌는데.
이번에 렌즈 사서 그래.
너 반에 다 소문 났어.
아니야 나 안했어.
성괴 주제에 양심도 없네.
나 안했는데.
혹시 코도 했니? 턱은?
나 안했다니까."
1765,1,"저기 아줌마. 지금 뭐하는거야?
 예? 제가 무슨 실수라도.
 아니 아줌마 걸레질하는건 좋은데. 지금 나한테 튀었거든?
 아니. 물기 다 꽉 짜내서 튈 일은 없을텐데.
 지금 내가 거짓말한다는거야 그럼?
 아니. 그게 아니고요 사장님.
 안되겠다. 여기 사장불러.
 죄송합니다 사장님. 제가 어떻게 해 드려야 할까요?
 아줌마가 어떻게 한다고 어떻게 돼? 사장 부르라니까?
 제가 세탁비라도 드리고 진심으로 사과드리겠습니다. 너그럽게 이해해 주세요."
1769,1,"00아 ! 나 이것 좀 빌려줘
 어 ? 안돼 이거는 못 빌려줘
 뭐 ? 너 뭐라고 했어 ? 못빌려줘 ?
 응.미안.
 이게 미쳤나 내놔
 안돼.! 그러지마
 안대에에에에에 그로지마
 뭐하는거야.?
 뭐긴 뭐야 너 따라하는거잖아
 놀리지마.!"
1770,1,"선생님 저 옆집인데요 배달 온 치킨 좀 나눠주세요
아니 배달 온 거 어떻게 아셨어요?
옆집인데 다 들리죠 마음 좀 쓰세요
저 이따가 남자친구 와요 남자친구랑 나눠 먹을 거예요
에이 선생님 남친 없는 거 다 알아요
아니 그 쪽이 제가 남친이 있는 지 없는 지 어떻게 알아요
매일 지켜 봤는데 남자 안보이던데요 그릇 갖고 왔어요 담아주세요
이거 스토킹인 거 아세요? 
별거 가지고 스토킹이라 하네 오냐 오냐 해줬더니
자꾸 이런식으로 굴면 저도 신고합니다"
1771,1,"야 시발 왜 혼자 공부하냐
해야되니까?
하면 뭐 될거같냐 
니새끼보다는 나을듯 
미쳤냐? 해봤자 중위권이면서 개나대네
그 중위권도 못하는 병신이 말을하네 
말하는 꼬라지 봐라. 맞고 싶냐?
교육 못 받은 친구들한테는 이렇게 말하게 되네 
뒤질래? 끝나고 옥상으로 와라
내가 왜 신아"
1772,1,"야 너 학교 왜 안왔냐 어제?
아. 나 몸이 좀 안좋았어서.
뭐? 지랄하지마 너 괜히 나한테 또 혼날까봐 안왔지?
.
내가 어제 너 때문에 쌤한테 불려가서 혼났다고 너가 꼬질렀냐?
나.? 나 아니야.
너 맞잖아 새야
나 아니라니까.
이 새끼가 어디서 말대답이야? 안되겠다 너 오늘도 좀 따라와라
아. 어."
1774,1,"야야 너 진짜 이거 안보이냐 ?
응.
너 진짜 장님이냐?
.아.응
존나 웃기네 내가 이렇게 때려도 넌 그냥 맞기만하겠네
.아.그만해 .
뭘그만해 재밌는데 그만하고싶으면 나 잡아봐
아파 .
진짜 아무것도 못 보나보네 너도 참 불쌍하다 
그만해 ."
1779,1,"손님 이거는 가져가지면 안돼요 전시용이에요
뭐라고 ? 나안테 한말이야?
네 손님 이건 가게 전시용품이에요
내가 돈주고 이용했는데 이거 하나 못가져가? 얼마나 한다고
죄송합니다 손님 하지만 이건 가게 재산이에요
지금 손님을 우습게 보냐 장사 그만하고 싶어?
죄송하지만 안됩니다 놔두고 가세요
너 내가 누군지 알아? 어디서 말대꾸야
자꾸 이러시면 곤란합니다 죄송하지만 놔두고 가세요
너 두고보자 장사 접을줄알아
죄송합니다"
1781,1,"할머니 기저귀 갈아드릴게요
 싫어
 가만히 계세요. 냄새나요
 챙피해
 창피하긴 뭘 창피해요.빨리 벗어요
저리가
으휴 정말.
화내지마
빨리 벗어요.냄새나니까
알았어"
1784,1,"이야 이 엉덩이 짱 크네.
오우 그러게 한 대 때려봐도 되냐?
그만해 그런 장난 안좋아해.
아니 뭐 남자새끼가 이런걸로 정색하냐 니가 그러니까 친구가 없는거야.
좋게 말할 수 있는데 똥 씹은 표정이네 병신이
존나 분위기 잡치게 하네.
이런장난 안 치고 놀면 되잖아.
진지충 새끼 한 대 패버리고 싶네.
그냥 혼자 방에 쳐박혀 있어.
이제 그런 장난 치지 마.
응 장난도 안 치고 너랑도 안 놀거야."
1787,1,"여친도 없냐
넌 잇냐
너 힘도 없지
폭력은 나쁜거야
남자새끼가
고추 달렷어
고추 떼
니가 먼데
힘도 없으면서
괴롭히지마"
1791,1,"안녕하세요 길동홈쇼핑 고객센터죠?
네 고객님 반갑습니다
도대체 일처리를 어떻게 하는거죠?
네 무슨일 있으신가요
주문한 물건이 일주일 넘게 걸려서야 왔잖앙요
네 고객님 인기상품이라 제고가 부족해 부득이하게 늦었습니다 죄송합니다
이거 환불해줘
네 접수해드리겠습니다 혹시 개봉하셨나요?
당연하지 열어서 몇번 사용했지
네? 개봉은 괜찮지만 사용한제품은 환불이 불가능해요 고객님
개소리 하지말고 소비자보호센니 신고할거니까 당장 환불해"
