idx,class,conversation
2076,2,"점심시간이네요. 밥 먹으러 갑시다.
오늘은 국밥 먹을까?
뭐가 오늘은이야. 매일 국밥이면서.
저는 국밥 좋습니다.
아 미안. 오늘 우리끼리 중요하게 할 얘기가 있어서 씨는 같이 못 가겠네.
오늘.도요?
뭐가 오늘도요야. 저번에 같이 밥 먹은 적 있잖아.
그건 한 달 전.
한달이나 우리끼리 중요하게 할 말이 있어서 어쩔수가 없네. 
우리 갈게. 씨 혼자 점심 먹고 와."
2077,2,"야 이것좀 오늘까지 만들어
이건 선배일인데요
나때는 시키지않아도 미리미리다했어
제일도못끝냈어요
그럼 야근해서라도 해줘
부모님생신이라 일찍가야해요
누구맘데로 신입이 칼퇴근을해
오늘은 진짜 일찍가야해요
선배가퇴근을 못하는데니가먼저해?
죄송합니다 지금바로할게요"
2078,2,"야 박 대리 이 보고서 니가 썼지?
 아.예
 머리는 징식이냐?
 무슨 말씀을.
 이 보고서 오타와 실수 때문에.내가 깨졌다고. 당신의 바보같은 실수땜에 모두 욕을 먹었잖아.
 죄송합니다
 죄송한다고 될 일이 아니라고! 시말서 써와
 정말 죄송합니다
 야 꺼져 꼴보기 싫어
 네"
2079,2,"현우야 오늘 퇴근하고 어디가냐
 대리님 저 집에갈거 같습니다
 오늘 회식 한번 가자 같이
 죄송합니다. 오늘 선약이
 이새낀 맨날 혼자 빼 오늘 빼면 넌 뒤지는거야
 대리님 하루만.
 그딴거 필요없고 넌 끝이야
어쩔수 없을거 같습니다 죄송합니다"
2080,2,"김대리 휴가 신청했나?
네 과장님
이번에 바이어 접대해야하니까 휴가 다음에 가지?
네? 저번에도 휴가 못가서 이번엔 좀 곤란한데
아 김대리도 알잖아 워낙 중요한 건이라 내가 출장을 갈일이 생겨서 김대리가 꼭 맡아줘야겠어
아 출장가세요?
중요한 건이니 김대리 꼭부탁해
아 
내가 좀 바빠서 김대리 휴가는 다음에 가도록! 
네"
2081,2,"성 대리 자네 생각해서 말인데 
네 부장님
업무를 너무 소홀히 하는 것 같아
네 뭐가 잘못되었나요?
음.그게 아니라 프로젝트가 있으면 날 좀 도와서 해야되지 않겠나?
아 이기자프로젝트요?
그래 부장님이 맡았다고 해서 덥썩 손놓고 있으면 되겠나?
아.아닙니다.
그래 그럼 얼른 자료 좀 찾아오게
네 알겠습니다 부장님"
2087,2,"영희씨는 일을 이렇게 밖에 못하나?
 네? 지난번 양식이랑 똑같이 작성한건데요.
 아니 사람이 발전이 없어. 발전이
 아.죄송합니다. 다시 수정하겠습니다.
 표정이 왜 그래? 내가 못할 말 했나?
 아닙니다.
 그럼 표정 좀 풀지? 상사 잡아먹겠어 아주.
 죄송해요. 놀래서 표정이 잠깐 굳어진 것입니다.
 됐어. 가 봐 내가 좀 손보고 낼테니까. 요즘 애들은 쯧.
 네. 알겠습니다."
2090,2,"저기 김씨
 아 네 대표님 !
 혹시 주말에 시간 돼 ?
 네? 무슨일로 그러세요 ?
 아 그게 내가 이번주에 다른 지역을 가야하는데.
 네네
 차가 고장나서 말이야
 아 그러세요 ? 제가 시간이 안되서 죄송합니다.
 뭐 ? 아니 차가 고장났다는데 너무 매정한거 아니야 ? 너 각오해 감히 대표 말을 거절해 ?!
.죄송합니다."
2093,2,"어우 김선생 좀봐 머리를 하고왔는데도 얼굴이 저 꼬라지네 못봐주겠다 진짜 
저 인간은 직장내 따돌림을 당하는 이유가 다 있어 머리 저 꼬불 거리는거 잡아당겨볼까요?
정선생 진짜 못됐다 근데 나도 해보고 싶네
선생님들 간식으로 피자 왔대요
1인 1콜라인가 보네 김선생은 안먹어도되지?
어. 저 콜라 좋아하는데요
엥? 김선생 거울 좀 보고와 지금도 얼굴 다 붓고 탄산먹으면 살 많이찌잖아 그냥 저기 생수 먹어
네.
근데 머리 어디 샵에서 한거야? 그 정도면 김선생 싫어하는거같은데?
유명한 샵에서 한건데 별로에요 선배?
응 머리 다시 빨리하고와 꼴보기싫어"
2096,2,"정현씨 어디갔다와요?
화장실 다녀왔습니다.
왜 보고 안하고 가요? 저번에 말했는데?
팀장님 화장실 다녀올 떄마다 보고하는건 좀 아닌것 같습니다.
왜요? 뭐가? 말로하면 민망할 것 같아서 회사메신저로 말하라고 했잖아요.
업무중에 자리를 제가 사적인 일로 비우는 것도 아니고 화장실로 매번 보고하는게 인권침해라고 생각합니다.
인권침해요? 내가 얼마나 많은 배려를 해줬는데 그렇게 말하면 섭섭하죠
앞으로 화장실 오가는 보고는 하지 않겠습니다.
정현씨 책상이 계속 거기 있을지는 장담 못합니다.
그래도 하지 않겠습니다."
2104,2,"야 너 인사 똑바로 안해?
예? 아 못봤습니다 안녕하십니까 팀장님
너 내가 예전부터 벼르고 있었는데 나를 아주 개미만큼도 못하게 생각하는거지?
아닙니다 정말 못봤습니다 죄송합니다
됐어 나도 이제 너 없는사람 취급할꺼니까 앞으로 나한테 보고서 허락받는건 꿈도 꾸지마
네? 안됩니다
넌 승진도 못하겠다 내가 책임지고 그렇게 만들어줄꺼야 어디 하늘같은 팀장을 무시해?
죄송합니다 앞으로 인사 열심히 하겠습니다
버스 떠났다 니자리로 꺼져 니 얼굴 보기 싫으니까
한번만 봐주십시오 앞으로 잘하겠습니다"
2115,2,"야 너 이번에 신입사원 봤냐? 진짜 못생김
너도 봤냐? 나도 어제 보고 깜놀
아니 못생겼으면 꾸미기라도 하지 얼굴도 쌩얼
그니깐. 우리 평균 외모 떨어질듯
너 쟤랑 다음주에 같은 프로젝트 들어가지 않냐?
아 그러니까 진짜 할 맛 안나네
야 너 진짜 불쌍 난 최대한 안 엮일라고
아 진짜 다음주에 같이 어떻게 하냐
옆에 가면 냄새 나는지 알려주삼
아 진짜 벌써 짜증나네"
2118,2,"씨 이번에 또 틀렸잖아. 
죄송합니다. 다시 확인하겠습니다.
동기인 씨는 한번 알려주면 끝인데 자네는 매번 알려줘도 이래.
죄송하지만 팀장님한테 확인받고 한 작업입니다.
뭐 그럼 내가 일부러 그런다는 거야.
그건 아니지만.
그런 식으로 일할거면 회사 관둬요. 누가 보면 내가 괴롭힌다고 생각하겠어
그런 말씀은 지나치십니다.
그럼 알아서 잘 하던가. 눈치도 없이.
다음부터는 다시 확인하겠습니다. 팀장님도 말씀 가려서 해주세요."
2119,2,"영지씨 오늘도 커피 부탁해요
 네? 제가요? 오늘도요?
네 그럼 여기에 영지씨 말고 커피 탈 사람이 누가 있나요?
제가 커피타는 사람은 아니지 않을까요?
머? 지금 내가 커피 마시고 싶다니까 그럼 애초에 처음부터 타오질 말던가 왜 갑자기 안하는데
처음엔 첫 월급타고 해서 감사의미로 한건데요.
영지씨 지금 장난해? 회사 안다니고 싶어? 여기 모든 사람들이 원하는거야.
네? 그럼 직접 사오시면 되지 않을까요?
뭐라고? 영지씨 위선한테 잘보여야지 밉보여도 돼?
이게 밉보이는 건 아닌 것 같습니다. 죄송합니다."
2120,2,"씨 석사 맞아? 학사 애들보다 일을 더 못 하는 거 같아
그래도 열심히 하고 있습니다
열심히 하면 뭐해 잘 해야지.
더 잘하겠습니다.
신입들 보기 창피하지 않아?
죄송합니다.
나 였으면 이 월급받고 그렇게 까지밖에 일 못하는게 창피해서 퇴사했을 거야
더 열심히 하겠습니다!
씨는 이 일이랑 안 맞는 거 같아 이직 생각해 봐
."
2133,2,"아니 한 달을 줬는데 성과가 없잖아
어렵네요
회사서 하는게 모 잇냐
죄송해요
자르기전에 니발로 나가
죄송해요
죄송하다면 다냐
아닙니다 
할말이 그게 다냐? 빨리 꺼져
죄송해요"
2134,2,"이거 낼까지 해줘
팀장님 이건 제 업무영역이 아닌데요.
길동씨는 니꺼내꺼 구분하는거야?우린 같은 공동체야
그렇기는 하지만.
다같이 잘되자고 하는거 그렇게 개인주의로 행동하면 회사생활 못해
네.알겠습니다
내일 아침까지 부탁해
네."
2135,2,"자기 자격증은 진짜 많은데 뭘 할줄을 모른다 그치?
네?
이게 바로 탁상행정같은건가???
갑자기 왜그러세요
자격증 많아서 데리고 있었는데 일일이 일러줘야하고 내가 영 피곤하고 힘들어
죄송합니다. 제가 많이 부족해서
부족한거 알면 다른식으로라도 때우지 그래?
네??
커피라도 한번씩 사오고 간식좀 사오고 그러라구 나 피곤하니까 자기때문에
네.죄송합니다"
2136,2,"저기 커피 좀 타와봐
 저 이사님 매번 이런 심부름 시키시는거 부담스럽습니다
 이런 일은 원래 인턴이 하는거야
 저기 김인턴도 있는데 왜 저만 시키시는겁니까?
 내가 많이 아껴서 그래그리고 상사말에 그렇게 토다는거 아니다
 어? 이인턴 나도 커피한잔 부탁해! 믹스커피에 설탕빼고!
 설탕을 빼는건 너무한거 아닌가요?
 상사가 시키는데 안해? 젊은것이 왜그래 속좁게 그렇게 살지마
 .
 어서 타와"
2139,2,"이번에 제가 낸 프로젝트 어때요 ?
그냥 솔직히 말하세요 안 불편 하세요?
네? 뭐가요?
그거 제 아이디어 잖아요.
무슨 소리세요?
제가 낸 아이디어 가져가서 쓰신거잖아요
무슨 너 아이디어야 말은 제대로 해. 실적 낮춰줘?
네?
너가 뭐라하던 난 널 망가뜨릴 수 있어 그냥 조용히 있어
회사에 말 할게요 저도 더 이상은 못 참겠네요"
2141,2,"죄송합니다
세살짜리 아기가 만들어도 이것보단 잘 만들겠는데. 지방대 나왔으면 이런거라도 잘 해야지 
죄송합니다
죄송합니다라고 말하는 것만 잘해 아주
다음부턴 정신차리겠습니다
하여간 맘에 안들어 이번 신입사원들 다 개판이야
죄송합니다 더 열심히 하겠습니다
열심히만 하지말고 잘 하란말야!! 월급 아까우니까
알겠습니다"
2144,2,"아니 지은씨 어디가?
네? 저 퇴근.
퇴근? 퇴에그은? 내가 지은씨라면 탈퇴가 아니라 내일 업무 준비하는 척이라도 하겠어
아 네 준비하고 가겠습니다
뭐야 하란다고 진짜하네?
네? 무슨 말씀.
그렇게 본인 주관이 없어서 어떻게 일해? 아 답답해
저 그럼 이것만 보고 가겠습니다
아 그냥 빨리 좀 나가 지은씨 보고 있으면 내 속이 다 답답해
죄송합니다."
2151,2,"영희씨 이거 이렇게 하면 어떻게 해? 나더러 어떻게 하라고????
 네? 그거 어제 팀장님이 그대로 두라고 해서.
 그대로 두란다고 그대로 둔거냐고 지금! 아 진짜. 일을 뭐 이따위로 해
 아 죄송합니다. 제가 그럼 다시
 진짜 눈치도 없고 일도 더럽게 못하고. 누굴 고생시키려고 이 회사에 들어온거야?
 영희씨 저러는거 뭐 하루이틀이예요? 나같음 알아서 진작 회사 나갔겠다
 죄송합니다.
 어떻게 입사한거래. 어휴.
 내말이요. 꼴도 보기 싫으니까 저리 좀 가있어 진짜 누구 엿먹이는거야 뭐야
 아니. 죄송합니다.
 그놈에 죄송 죄송. 허구한날 죄송하다 말하는 본인도 지겹지 않나.
 내비둬 저러고도 매달 월급 받아가는거 보면 참 용하다 그것도 재주지"
2152,2,"야 김폐급.
 일병 김사훈.
 나 근무 넣지 말라고했지? 죽고싶냐?
 중대장님께서. 박근우상병님 꼭 투입하라고 하셨습니다.
 중대장? 너 그 짬 쳐먹고 아직 그딴거 하나 커버 못쳐?
 그래서 니가 폐급인거야. 너무 안 쳐맞아서 그런가?
 죄송합니다. 앞으로 이런 일 없도록 하겠습니다.
 야 됐고 병인이불러와.
 이병인일병 말씀이십니까.? 병인이는 왜.
 맞선임이 개 폐급인거 알려줘야지. 너는 병인이한테부터 먹히는거야.
 박근우상병님 정말 죄송합니다. 한번만 기회를 더 주십시오.
 됐고 병인이 불러와. 올때 니새끼 하이바 챙겨오고."
2155,2,"어이 우리 신입
 네 부장님!
 아니 신입이 커피도 빠딱빠딱 안타고 뭐하나?
 죄송합니다.
 아니 도대체 요즘 애들은 왜 이모양이지? 똑바로 안하니? 회사가 장난이야?
 죄송합니다 제가 아직 미숙해서.
 아니 나이가 몇갠데 아직도 눈치가 이모양이야
 제가 더 노력하겠습니다.
 너 이래서 일하겠냐? 그냥 그만둬라
 제가 정말 죄송합니다."
2161,2,"여봐요 씨
네 과장님!
연차를 쓸거면 육하원칙에 맞게.써야할거 아니야!!!
예?
육하원칙 몰라요? 언제 어디서 누구와 왜 무엇을 할건지를 써야할거아냐!!!!
제사로 인한 연차라고 적었습니다.
제사는 어차피 씨 부인이 다 준비할거고 씨는 절만하는게 다 아닌가? 회사가 바쁜데 그런 시덥잖은 이유로 연차를 쓰고 싶어요?
하지만.
하지만이고 나발이고 나 이거 결제 못해주니까 그리 알아요. 내용도 엉망이고 사유도 어처구니가 없네.
저 과장님.
저고 나발이고 나 이거 결제 못하니까 들어가요. 아니 제사를 씨네만 지내나? 회사 사람들 제사다 그러면 다 결제해줘야해요?? 누구네는 제사 12번 있다하면 그거 다 보내줘야해??? 안된다면 안된다는거지 하지만이고 과장님이고가 왜 나와!!! 일 빼먹을 생각하지말고 주어진 일이나 잘해요 알겠어요??!"
2163,2,"땡땡씨 얼굴 너무 크지않아?
맞아요. 큰얼굴에 화장해놓고 자기가 이쁜줄 안다니까.
호박에 줄긁는다고 수박되나.
그러게나 말이에요.
얼른 퇴직했으면 좋겠네. 저 얼굴때문에 입맛떨어져서 회사 나오기가 싫어.
저도요. 너무 공감되네요.
얼굴 큰사람보면 정말 토할것같다니까. 그 얼굴에 화장도 하고 다니니까 더 역겨워.
저도 땡땡씨 지나가면 안보려고 고개 숙이고 지나간다니까요.
에휴 수고가 많네.
정말 빨리 없어졌으면 해요."
2169,2,"김주임
네 부장님?
이번주말에도 남자친구만나?
아니요 이번주는 안볼거같아요
왜? 남친이 잘 안해줘?
아뇨 잘해주죠. 그런데 이번주는 각자 사정이있어서요
에이 남친이 힘이 시원찮은가보네
네?
나처럼 싸이클을 하면말야 허벅지가 돌이된다고 자 만져봐 딱딱하지?
네? 아.네"
2171,2,"선영씨 오늘 저녁에 약속있어요?
 아니요. 없습니다.
잘됐네. 그럼 남아서 정수기좀 고쳐줘요. 우리가 물을 못마시네.
네? 그거 대리기사님 부르시면 되는거 아니에요?
그러긴 한데 대리 기사님이 일주일 있다 오신다네.
네? 그렇다고 제가 어떻게 고쳐요.
고치면 부서에서 맛있는거 사줄거야 그럼 되는거지? 승진 가능성도 있다고.
아니요. 이건 아닌거 같아요.
고치면 승진이라니까 어렵나?
그래도 이건 아닌 것 같아요. 대리님."
2175,2,"박사원 자네 지금 뭐하는 건가?
네? 저 지금 화장실 다녀왔는데요.
자네는 화장실에서 볼 일만 보는 게 아니라 출근을 하는 겐가?
무슨 말씀이신지.
아니 화장실은 말 그대로 볼 일을 보는 공간이지 자네 화장고치고 머리만지고 하고 오는 곳이 아니란말이지.
죄송합니다. 어디 망가진 부분이 없나보려고.
화장실에서 10분이상 걸리는 게 말이나 된다고 생각해? 어?
주의하겠습니다.
꼭 일 머리도 없는 사람들이 저렇게 외관만 가꾸지 쯧쯧.이래가지고 오늘 일이나 제대로 끝내겠어!?
바로 시작하겠습니다.죄송합니다."
2179,2,"아오 야 밥먹을 때 쩝쩝 소리 좀 내지마라 시끄러워서 먹을 수가 없네. 뭐 먹는다고 자랑하냐 김사원?
죄송합니다. 조용히 먹도록 노력하겠습니다.
야야 젓가락도 그렇게 잡냐? 부모님이 밥상교육 안 시켜줬어? 애들 교육용 젓가락으로 연습해야 되는거 아니야?
잠시 외국에 살다와서 젓가락이 낯설어서 사용하기가 어려워서 그렇습니다. 연습해 오도록 하겠습니다.
요즘 시대에 그 나이먹고 젓가락 사용 못하는 애들도 있다니 이래서 가정교육이 중요 하다니까 요즘 애들은 가정교육을 다 독학으로 하나봐 뭐 알아서 잘 하는 게 하나도 없냐
그러게 요즘 저러니까 젊은 애들이 욕먹지 나때는 저렇게 젓가락 사용하면 엄청 혼났는데 부모가 오냐오냐 키웠나보네
밥먹는데 언짢게 해드려서 죄송합니다.
그래 죄송한건 아네 너랑 밥 먹으니까 밥 맛 진짜 뚝 떨어진다 짐승이랑 먹는 느낌이야
너 어떡하냐 저런 애랑 일해야 하고 보통 일이 아니겠다 밥 먹는것도 제대로 못하면 뭐 잘 하는 일이 있기라도 해?
있기는 무슨 손도 느리고 어리버리 하고 서류도 작성도 못 하고 그냥 알아서 관두면 좋겠어 쟤를 어디를 보고 뽑은건지 뭐 얼굴이 준수하기라도 해야지 수산시장 온 줄 알았잖아 얼굴보고
맞아 맞아 얼굴에서 냄새 엄청 나는거 같아
죄송합니다. 정말 죄송합니다."
2181,2,"이거 내일 오전 9시 반까지 처리하세요.
 네? 저 아직 팀장님이 주신 일이 양이 많아 안될 것 같아요. 내일 처리하면 안될까요?
 그건 알아서 하세요.
 아까 대리님 일 없으시던데 대리님께 부탁드리면 안될까요.?
 대리가 할일이 있고 사원이 할일이 있지 어디 갔다붙여?
 하지만 주신일도 너무 벅차서 기한 내에 처리 못할 거 같아서요.
 쯧. 이래서 고졸출신은 안돼. 그거 하나 처리못해서 쩔쩔 메는 꼴이라니.
 팀장님. 방금 발언 사과해주세요.
 왜 내가 틀린 말 했어? 됐고 일 내일까지 처리하세요
 팀장님 이건 모욕적인 발언과 부당한 지시입니다. 사과해주세요."
2185,2,"김대리. 이번 주간 회의 발표 준비좀 해줘.
저 말입니까.?
응. 너가 해줘
과장님 저번에도 제가 했고 저기 아무것도 안하는 사람들 있지 않습니까.
그래서 하기 싫다고.?
너무 하신거 아닙니까.? 지금 다른 업무로 조금 바쁩니다.
그래 그럼 그만둬 바쁜게 싫으면 그만둬야지
아닙니다. 죄송합니다. 제가 하겠습니다
진작에 그냥 한다고 했으면 됐잖아
옙. 죄송합니다."
2186,2,"머리는 달고 다니냐
말씀이 좀.
생각좀 하고 살라고 틀린말했냐
시정하겠습니다.
시정은 개뿔

대답안하냐
죄송합니다
죄송하지 말고 일을 하라고
네"
2189,2,"유 대리. 지금 출근한 건가?
네 차장님 조금 전 출근했습니다.
지금 시간이 몇 시인데 지금 출근하는 거야? 정신을 대체 어디다 두고 다니는 거야?
죄송합니다 앞으로 조금 더 빨리 나오도록 하겠습니다.
유 대리 사원 때도 근태 불량하더니 승진하고도 고치지를 못하네. 지금 팀 바쁜 거 몰라?
알고 있습니다.
알고 있으면 원래 출근시간보다 더 빨리 나와서 도울 생각을 해야지 오히려 시간 맞춰 나오면 어쩌자는 거야?
정말 죄송합니다.
신입사원도 아니고 이런 걸 다 얘기해 줘야 하나 싶다 정말.
제가 앞으로 더 신경 쓰겠습니다."
2190,2,"영희씨도 남자친구 있지?
 네. 있어요.
 얼마나 사겼다고?
 5년이요.
 어머. 결혼해야겠네. 남자 집은 잘 살고?
 대리님. 거기까지는 좀.
 왜 남인데 뭐 어때.
 하하. 아직 결혼생각 없어요.
 말하기 싫어서 그런거 아니고? 에이 그러지말고 사진좀 보여줘봐!
 죄송해용 대리님. 이제 가봐야 할 것 같네요."
2195,2,"김대리 이걸 보고서라고 올린건가
네?
오늘안으로 다시 올려
오늘안으로요 지금 퇴근시간인데
퇴근시간? 퇴근은 하려고 했나보지
아니.
저녁먹고 다시 올테니깐 제대로 해놔
네 알겠습니다.
갔다와서도 제대로 안되어 있음 오늘 집에갈 생각 하지말고
네."
2199,2,"민호씨 잠깐 나좀 봅시다
무슨일 때문에 그러세요?
회사생활하기 싫어요? 요즘 민호씨 얘기가 내귀에 계속 들어오네요
제가 뭐 잘못했나요? 일하는데 실수하는거 때문에 그러시는지.
이사님이 말씀하실땐 핑계대지말고 그냥 네죄송합니다 라고 하세요 그리고 집에 구두없어요? 단화신으라고 누가 말했나요? 우리회사에 단화신고 다니는사람 봤어요? 점심 밥먹을때 혼자 늦게와서 천천히 먹는 자세 버리세요. 누가 그렇게 느긋하게 밥먹던가요?
다른건 몰라도 밥먹는거 가지고 좀.제가 천천히 먹는 버릇이 있어서요 빨리먹으면 소화불량이 되서 약먹어야합니다.
누군 시간이 남아돌아서 빨리먹고 나가요? 생각좀 하고 말해요 여긴 단체생활입니다 적응이 안되면 다른데 알아보시구요 여기 계속 다닐거면 그냥 시키는대로 하세요
너무 보수적인것같습니다.
더 보수적인 생활 하고싶으면 알아서 하세요
죄송합니다."
2201,2,"주말에 뭐하나
별일없습니다
잘됐네
네?
나 주말에 대학 동기 녀석들이랑 골프 치러 가는데 자네가 와서 운전도 해주고 골프가방좀 챙겨줬으면 좋겠는데
제가요?
어 자네가 자네도 알다시피 내가 법학과 나와서 와서 얼굴도 익혀두면 좋을걸 친구들다 쟁쟁한 곳에서 한자리씩 맡구 있다고
그렇긴 하지만 저도 주말에는 쉬고싶어서.
자네 승진에 대한 욕심이 없는가? 그렇게 쉴거 다쉬고 언제 승진하려고해? 어머니 혼자 계신다고 하지 않았어? 자네가 장남아닌가? 여하튼 다 도와주려고 하는거니 토요일에 보게
네 알겠습니다."
2202,2,"양사원
네 팀장님
오늘 지각했지
아니요 
했잖아 9시에 왔잖아
9시면 딱 맞춰서 온겁니다
막내면 제일 먼저 와야지
죄송합니다
나보다 늦게 오면 안되지
내일부터 빨리 오겠습니다"
2203,2,"오늘 이 서류 좀 정리해.
 퇴근 시간인데요.
 아침에 보고해야 하니까 지금 정리해.
 미리 말씀을 해주셔야죠.
 내가 놀았나? 회의가 많아서 깜박 했어.
 금방 끝나는 일도 아니네요.
 그래서 얘기하는 거잖아. 내가 저녁에 약속이 있고 해서 도와줄 수도 없어.
 내용도 많은데 언제 합니까
 어쨌든 끝나면 나에게 카톡으로 보고하고 퇴근하지 말고 대기하고 있어.
 진짜 너무하네요"
2204,2,"길동씨 내 자리로 와봐.
 네 무슨 일이십니까?
 머리가 어떻게 된거야? 어떻게 일처리를 이렇게 해?
 네? 어떤 건 말씀하시는건가요?
 길동처리 건. 이거 길동팀장이 니가 맡았다던데.
 아뇨 그건 길동팀장님 단독 업무였습니다.
 그런게 어딨어? 넌 부모없니? 어디서 제대로 알지도 못하고 따박따박 말대꾸나 하고 있어? 교육 못받은거 티내니?
 말이 지나치신 것 같습니다.
 왜? 애미애비 없니? 이게 뭐가 심해? 하여간 부모교육도 못받은 놈들을 왜 뽑는거야. 너 그딴식으로 하다간 바로 해고야. 알아?
 죄송합니다."
2208,2,"민규씨 여기서 뭐해요?
 아! 커피 마시고 있었습니다.
왜 여기서 커피마셔? 여긴 내 구역인데 민규씨가 왜 여기서 커피마시지??
네? 여기가 차장님 자리입니까?
응 여기 내가 예전부터 이곳에서만 커피마셔서 여기 아니면 난 안마셔
네 여기 회사사람들을 위한 공간아닌가요?
맞는데 내가 쉬어야지 다 나를 위해 비켜줘
아. 그럼 같이 쉬면 되겠네요.
뭐라고? 장난해? 내 구역에서 머하느거야 당장 나갈래?
아니요. 이건 아닌 것 같습니다."
2211,2,"민하씨
네?
방금 누구랑 통화했어?
엄마요.
진짜 엄마랑 한거 맞아? 숨겨둔 애인이랑 한거아니야?
아닌데요.
 그리고 말이야 사무실에서는 사적인 전화좀 자제하라고
 네?? 점심시간에 잠깐 나가서 받은건데요
점심시간에도 민하씨 사무실에 앉아있는거아니야? 그 진동소리 거슬리고 신경쓰이니까 아예 무음으로 해두던가 꺼놓던가해
네.?.네. 조심하겠습니다"
2212,2,"씨 왜 부장님한테 자꾸 꼬리쳐요?
 네? 오해하시는 것 같아요. 그런 적 없어요
 뭘 오해야. 맨날 눈웃음 치고 살랑살랑 꼬리치드만.
 그런 적 없습니다
 그럼 내가 지금 없는 말 지어낸다는 거에요?
 아뇨 그게 아니라.
 부장님 눈에 들어서 어떻게든 승진하고 싶나본데 꿈도 꾸지마요.
 정말 그런 적 없습니다.
 씨 자꾸 그런식으로 꼬박꼬박 말대꾸하고 그러면 씨 발로 나가게 만들어줄거야 알겠어?
 네 죄송합니다."
2213,2,"왜 그렇게 멀뚱 서있어? 회사가 장난이야?
네?
아니 빠릿빠릿하게 좀 움직여
네
뇌가 장식이야 넌?
아니요
골때리는 새끼네

씹냐? 싸가지 없는놈
아닙니다"
2215,2,"지은씨는 가만보면 혼자만의 세계에 갇혀있는 듯해.
제가요?
응. 다른 직원이랑 말도 안하고 쉬는시간에 노래만 듣고 폰만 보잖어
저는.그게 힐링이라서
다른 직원들은 엄청이 뭐 얘기하고 싶어 그러는 줄 알아요?
저는.성격이 그런게 힘들어서요
참!! 성격이 그래도 노력을 해야죠.
노래듣는게 유일한 취미거든요
노래는 집에 가서 들어요.
알겠습니다. 저도 많이 노력한건데."
2232,2,"지은씨는 무슨 화장실을 그렇게 자주 가나요?
 죄송합니다.
 벌써 이게 몇번째에요. 맨날 죄송하다고만 하고. 찾을 때마다 자리에 없잖아요.
 실은 제가 몸이 좀 안 좋아서 그렇습니다. 죄송합니다.
 어디가 어떻게 안 좋은데요?
 과민성대장증후군이라서 스트레스 받으면 화장실이 급해집니다.
 지금 내가 스트레스를 줬단 거예요?
 그 말이 아니고. 몸 어디가 안 좋냐고 물어보셔서요.
 앞으로 화장실 갈땐 내 자리로 와서 똥싸러 다녀오겠습니다 말하고 가세요.
 진심이십니까?
 못하겠으면 퇴사하시든가. 퇴사하고 치료받으시면 되겠네요."
2236,2,"부장님 저 휴가 갈게요
휴가? 이건 아니지 세은씨.
그치 먼저 기다리는 사람도 있데.
먼저 쓰는 사람이 임자 아닌가요?
신입이 왜이리 싸가지가 없어?
그러게 말이에요
뭐? 싸가지? 너네 나 괴롭히는 거니?
이제 알았니?
너도 참 둔하다
힝 울면서 나간다"
2238,2,"지금 이걸 보고서라고 작성 해온거야?
죄송합니다. 다시 수정하겠습니다.
아니 내가 그렇게 한가한 사람으로 보여? 벌써 몇 번째야 어?
죄송합니다.
이래가지고 내가 이대리한테 일을 맡길 수 있겠어?
제대로 해보겠습니다.죄송합니다.
아니 뭐 그럼 지금까지는 대충 했다는 거야 뭐야. 어? 이러다 이 번 프로젝트 망치면 책임질건가?
아닙니다. 최선을 다해서 해왔는데.
나는 이제 앞으로 이대리한테 뭘 맡길 수가 없겠네. 일을 맡길 때마다 매번 이딴식으로 밖에 못하니 내가 자넬 뭘 믿고 맡기겠나?
죄송합니다. 실망시켜드리지 않도록 더 노력해보겠습니다.
자네보다 늦게 시작한 사람들도 이 것보단 잘 하겠네. 나참. 다시 해!"
2242,2,"야 김대리 일로 와 봐. 이거 네가 쓴 보고서 맞지?
 네.
 머리 좀 대 봐. 음 역시 텅 비었구나. 소리만 들어도 알 수 있어. 우동사리조차 안 들었네. 공갈빵은 그래도 맛있기라도 한데 넌 대체 뭐냐?
 죄송합니다.
 뭐가 죄송해요 네가 열등한 유전자를 가진 건 네 잘못이 아닌데. 그냥 너희 부모님이나 원망하세요.
 .이만 가봐도 되겠습니까?
 가라 가. 가는 김에 나도 같이 가자. 이야 책상 꼬라지가 아주. 깨끗하구나? 니 대가리처럼 정말 텅비었네. 할 일이 없어서 비워둔 거냐? 시간이 남아 돌아? 아니면 퇴사하려고? 네가 상사들의 니즈를 아주 잘 파악하는구나?
 아닙니다.
 어이구! 네가 우연히도 네 노트북에 커피를 쏟았네? 미안해서 어떡해 내 손으로 기꺼히 닦아줘야 할까?
 아닙니다. 제가 하겠습니다.
 너는 제대로 다루지도 못하는 노트북 까짓 거 그냥 쓰레기통에 버려 버리고 일을 못하면 커피나 다시 타 와. 그것도 너 같은 저능아도 할 수 있으니까.
 .알겠습니다."
2243,2,"저 부장님. 드릴말씀이 있는데요.
어 김사원. 뭔데 말해봐.
제가 이번에 남은 휴가들을 쓰고 싶은데.
휴가? 휴가같은 소리하고 앉아있네. 자네 지금 해야할 일들이 얼마나 많은데. 휴가??
저번에도 안된다고 하셨잖습니까.
아주 놀고있네.
이번 한번 쓰고 싶습니다.
안돼!! 무슨놈의 휴가야 휴가는. 보고서 당장 오늘내로 써와!
정말 이러시기입니까.
가서 일이나해도 모자를판이야!!!! 근데 무슨 얼어죽을 휴가!!! 그럴거면 자네 오늘부로 그만두게나!
정말 너무하시네요. 이럴거면 저 진짜 그만두겠습니다."
