idx,class,conversation
1881,0,"야 
 어?
 내가 백원 줄테니까 가서 빵좀 사오고 오백원 남겨와
어?? 백원으로 빵 못사오는데
그건 니 알아서 할일이고 그거까지 내가 신경써줘야해?
나 돈없는데.
그것도 니가 알아서 하고 아 반1등이란 새끼가 왜이렇게 멍청해
.아니.그래도
 너 지금 당장 이 백원으로 빵 안사오고 오백원 안남겨오면 오늘 먼지나게 맞는거다
.알겠어.
 빌려서라도 사와 방법 알려줬으니 됐지?"
1885,0,"안녕? 너희 몇 살이야?
저희 초등학교 6학년이요
돈 있어? 내가 돈이 좀 필요해서
아니. 없어요
돈 있는 거 같은데 있으면 어쩔건데
진짜 없어요
100원 나올때 마다 한 대씩이다
주머니에 지금 천원 한장 이게 다에요
아까는 없다며? 다른 애는 얼마?
저. 2천원이요
또? 더 가져와"
1886,0,"그 목걸이 이쁘다
이쁘지? 길동에서 산거야
나도 한번만 해봐도돼?
응 해봐
어때? 나한테 잘어울려?
으응
나 오늘 하루만 빌려주면 안돼?
아. 나도 오늘 하고싶어서 산거라.
한번만 빌려주라
그래."
1887,0,"저기요 운전 그따위로 하실거에요?
아니 저기요 당신이 일부러 차 바퀴에 다리를 갖다댄거 다 봤습니다.
아니 이 사람아 우선은 사람 다리가 찍혔으면 사과 부터 해야지 어디서 싸가지 없게
저기요 다친건 안타깝지만 뭔가 고의적이었던게 느껴져서요 혹시 합의금 때문에 그러신건
아니 이 사람이 진짜 내가 그럴 사람으로 보여? 어디 법정까지 가봐?
죄송하지만 블랙박스 있거든요 한번 제대로 아니 그거 주세요
젊은 친구가 야비하게 일단 이건 부셔놓고
저기요 뭐하시는거에요!
자 이제 법정에서 봅시다."
1891,0,"선생님 이번에 저희 병원에 새로운 의료기계 하나 사려고 하는데 보태주실 수 있나요?
네? 제가요?
제가 매일 선생님 약국으로 환자들 보내드리잖아요. 보답을 해주셔야죠.
이번 달에 건물주가 월세도 올려서 조금 빠듯해서요. 작년에 리모델링 도와드렸잖아요.
어쩔 수 없죠 그럼 옆에 다른 약국 생겼던데 선생님과의 인연은 여기까지 인가 봅니다. 아쉽네요
원장님 작년에 리모델링으로 2000만원 보내드렸는데 더 요구하시면 저희 약국 문 닫아야돼요.
이번에는 1000만원만 보태주세요. 그럼 약 처방 조금 더 많이 해볼게요. 안된다고 하시면 바로 약 성분 바꿔 처방합니다.
아닙니다 원장님
부탁할 때 바로 네 하면 서로 감정 안 상하고 좋은데 왜 그렇게 토를 달아
네"
1896,0,"거기 잠깐만!!
예.?? 저.저요.??
그래. 내가 돈이 지금 급해서 말이야.
저.저 지금 돈이 없는데요.
하.왜 그래.방금 은행에서 나와놓고.
저.진짜 돈이 없어요.
야.뒤질래.?
네.네.??
빨리 돈 내놓으라고 방금 인출한 20만원
아.안돼요.이 돈만은"
1897,0,"저기 명현님 내일이 발표 날인데 왜 발표 자료 안 주시죠?
제가 왜 줘야 해요? 제가 열심히 준비해서 만든건데요?
그게 뭔소리 입니까. 다같이 역할 분담해서 정한건데 제일 늦게 고르셔서 발표자료 준비 된거잖아요.
제 허락도 없이 정해놓고 제가 다 만드니 그걸 나눠서 봐야 하나요?
그럼 5일 째 문자를 안 보시는데 더 기다렸어야하나요? 역할 정해졌다니까 바로 보셨잖아요.
네 어쨋든 제가 만든거니 같이 볼 필요는 없을 거 같네요.
그게 무슨 말도 안되는 소리예요 이제 곧 발표시간이라고요. 저희 학점 깍이는 모습 보고 싶어서 그러시나요?
그럼 도왔어야죠. 돕지도 않고 가져간다는건 무슨 심보죠?
저희가 다양한 논문자료 보면서 분석해서 보내드렸잖아요.더군다나 다른 나라에서 각 언어로 나온 논문들도 다 분석해서 정리해 보내드렸는데 그게 무슨소립니까
어쨋든 만드느라 제일 수고한건 저 인것 같으니 자료 필요하면 10만원에 사가세요. 솔직히 제 노력에 비해 적게 받는겁니다.
아니 다같이 발표 하는데서 금전이 오가면 안되죠. 그것도 제일 연락 안 보셨던 분이 지금 이러시는 게 옳다고 생각하시나요?
안 옳다고 생각하시면 어쩔 수 없죠 발표 자료를 알아서 만드시던가 아니면 그냥 학점 깍이세요 뭐 제가 별 다르게 간섭 해야 할 이유는 없으니 발표할거면 그냥 10만원 보내요 바로 보내드린다니까"
1901,0,"저기요 이 산 구역 제 구역입니다. 맘대로 채취하시면 안되어요.
그걸 누가 정했는데요? 당신 구역이라고 여기가? 여기 공공산이야.
나라에서 정해져있는거 맞고 착각하시나 본데. 소유지인 산도 있어요. 빨리 채취하신거 내려두시고 가세요.
아 아까는 죄송했고 딱 이거 두 개만 가져갈게요. 안돼요?
안돼요. 이 산 20년 자란 산삼 묻혀 있는 곳이에요. 그걸 캐내신거고요. 돈 물어 달라고 안 한거 감사하게 여기시고 빨리 내려가세요.
자꾸 그런 식으로 나오면 나도 가만히 못 있는데? 진짜 졸렬하시네. 이거 딱 두 개만 들고 간다니까요?
그거 하나에 150만원은 해요. 지금 크기를 보아하니 거의 250만원 어치 훔치시는건데.
아 그래요? 그럼 이 작은거 하나만 들고갈게요. 비싼건 내려 놓는다니까?
그거 도둑질이라고요. 빨리 내려놓으세요.
너 자꾸 그따구로 말하면 이 150만원 짜리 반으로 두동강 낸다. 나도 그 정도는 알아. 이거 두동강 내면 가치 엄청 떨어지지? 좋은 말 할 때 그냥 이거 작은거 하나만 들고가게 해줘. 그럼 이 큰 거 그냥 두고 갈게 조심히.
아 진짜 그거 부시면 안돼요. 얼마나 힘들게 키운건데. 하. 그냥 하나 들고 내려가세요. 그리고 여기 올라오지 마세요.
그래 그렇게 나와야지 오랜만에 몸 보신 하겠네 아유 100만원 짜리 선물 고마워요.
강제로 가져가시는 거면서."
1907,0,"지혜야 나 100만원만 빌려줘
100만원 나 그렇게 큰돈 없어 미안
너 한달에 300이상 버는거 다아는데 없긴 왜없어
진짜야 적금하고 생활비하고 부모님용돈하면 남는거 없어
나한테까지 거짓말할거야?
미안 친구끼리는 돈거래 하는거 아니래
너 니 남자친구가 너 예전에 업소에서 일한거 알고있니?
그게 무슨 소리야 그건 집이 어려워서 진짜 잠깐 했던건데
아무튼 니 남자친구랑 부모님은 모르는거지?
너 지금 나 협박하니?
친구끼리 좋게좋게 빌려주면 좋잖아 계좌보낼게
알았어"
1922,0,"친구야 일로 와봐
어 너 지금 뭐하는거야?
 너 핸드폰 좀 이쁘다? 내놔
싫어 어제 선물받은거란말이야
밟아버리기 전에 곱게 주고 가라
진짜미안한데 이거말고 딴거 가져가면안돼? 핸드폰은 안돼 
정신 못차리냐? 내놓으라고
알았어"
1924,0,"친구야 우리 친구 맞지? 내가 너 다른반 애들한테 쥐어터질때 도와줬잖아
아 응 늘 고맙지
아 다름이 아니라 내일 도시락 싸오란거 들었지?
응.
우리엄마가 바쁜데 니네 어머니 국밥집 하신다며?
어? 어
그럼 잘됐네 어머니한테 국밥 하나 포장해주라고해서 가져와 내것도
응? 나도 엄마가바빠서 사먹는데
야 병신아 그냥 엄마 국밥 두개만 포장해주세요 사먹기 싫어요 엄마 국밥 먹고싶어요 하면 되잖아 내가 이렇게까지 알려줘야해?
어?. 해볼게
나는 너 믿고 안싸올테니까 그렇게 알아 야 기왕이면 특대로 사와라"
1926,0,"야야 거기 빨간가방 맨 너 여기로와봐!!
네? 저요? 왜그러시는데요?
다름이아니라 내가 차비가 없어서 그러는데 차비를 좀 빌리자
아 죄송해요 저 돈이 없는데요!!
에이 방금전에 편의점에서 계산하는거 봤는데 돈 있던데
헐. 안돼요 이건 제 일주일 용돈이예요!!
그러니까 좀 빌려다라니까!! 
죄송하지만 진짜 안돼요 저좀 보내주세요!
아이 진짜 침착하게 대화로 하니까 한대 맞아야 줄래?
진짜 안되는데.
한 한두달 뒤에? 여기서 만나자 그때 돌려줄게 잘쓸게 조심히 가라!!
아 진짜."
1928,0,"저기요 제가 그정도 돈은 없는데.
아 선생님 그럼 몸캠이 공짜인 줄 아셨어요?
그냥 서로 합의해서 그런거잖아요.
오늘자정까지입니다. 그때까지 입금 안하시면 선생님 지인들에게 사진 배포들어갑니다
아니아니 그러니까 제가요 안 드리겠다는 건 아닌데.좀 깎아주시면.
이게 지금 깎아드릴일일까요? 창녀를 사도 비용을 지불하고 야동을 사도 비용을 지불해요. 그게 자본주의사회인데 돈 천이면 싸게 먹히는 거죠.
야! 너 내가.내가 신고할꺼야.
어허 선생님.어디 신고해보세요.
그거 다 해킹이야. 해킹이잖아.
선생님 가족 직장동료 친구분들이.선생님의 알몸보는거예요. 서로 원만히 합의하는게 낫지 않겠어요.?"
1932,0,"돈 좀 있냐?
없는데.
너 어제 용돈 받았다며?
나 사고 싶은 거 있어.
그게 나랑 무슨 상관인데?
아니 그래도.
나한테 줄 돈은 없다고?
응.
너 굴욕사진 단톡방에 뿌린다?
아 그건 좀."
1950,0,"야 거기 너 일로 와바
네? 저요?
너 말고 누구겠냐
저 아무것도 없어요.
쓸만 한거 다 내놔봐
저 진짜 없는데. 집도 가난해요
털어서 하나라도 나오면 죽는다
저 진짜 없어요
 진짜 화나게 하네 이건 뭐냐?
그거 드릴게요.저 좀 보내주세요"
1954,0,"야 나 5만 원 빌려줘라 
전에도 내가 3만 원 빌려줬잖아.
야 내가 안 준대? 한번에 갚을게 빌려줘라
아니 진짜 못 빌려줘.
너 이러기야? 내가 너 비밀 지켜줬잖아
그건 고맙지만.
야 나 다 말해버린다? 
안 돼 그건.
아니야 여기 줄게 꼭 갚아줘.
응 땡큐"
1956,0,"어이 김꼬봉 돈 좀 있냐?
아니 얼마전에 책사고 돈이 없는데
너 주머니 뒤져서 나오면 진짜 뒤지게 맞는다
음.사실.
그래 김꼬봉이 돈 좀 있나보구나
만원.
그럼 만대만 맞고 나한테 만원 줄래??
아니 그냥 빌려줄께.
빌려? 너 불쌍한 친구한테 기부 좀 해 임마
나도 꼭 필요한거라."
1959,0,"야 너! 나 알지 빨리 튀어와
 네. 안녕하세요.
 안녕은 무슨 앞으로 맨날 나한테 쳐맞고 다닐래 아니면 지금 있는 돈이랑 폰 가지고 있는거 다 내놓을래?!
 저. 핸드폰은 봐주시면 안되나요.
 뭐라고? 야 내가 말대꾸할 정도로 만만하냐?
 아니요. 죄송합니다.
 아니긴 뭘 아니야 새끼야 니 몇반이냐?
 저 3반이요.
 앞으로 자주 보자. 니 너무 싸가지가 없다
 죄송합니다. 한번만 봐주세요."
1962,0,"지은아 나 코인 노래방 가게 만원만 빌려주라
나 책사서 돈 없어.
그러지 말고 만원만 줘? 안돼?
나 진짜 용돈 받은거 없어서 그래
갚는다니깐 만원도 없어? 뻥치지말고 빌려주라
진짜 없어서 그래.
그걸 너라면 믿겠니?? 빌려달라구 좋은말할때 오천원이라도 빌려줘
진짜 없는데.
너 우리랑 같이 안 놀고 싶어? 빨리 내놔
알았어5천원 여기"
1976,0,"길동씨 되시죠?
네 맞는데요 누구시죠?
숨겨놓은 자식이 있으시던데.
너 이새끼 누구야
말을 그렇게 함부로 하면 안될텐데 똑똑하신 분이 왜이러실까.
하 너가 원하는게 뭐야
내일 오전 10시 역 물품보관함에 10억 준비해 자세한건 오늘 저녁 7시에 다시 얘기한다
뭘 잘못 알고 있나본데 나 그렇게 큰 돈 없어!
너가 돈이 없든 말든 상관없어. 10억이야
알겠어 알겠어"
1977,0,"이거 뭐야 이번에 새로나온 핸드폰아니야?
응 맞아 제트플립이라고
야 엄마가 사줬어?
아니 삼촌이 이번에 귀국하시면서 선물 못사왔다고 사주셨어
야 대박이다 니네삼촌 멋있다
그렇지?
야 이거 나주라 너는 길에서 떨어트려서 박살났다고하고 삼촌한테 하나 더 받아
어??? 이거 비싼대
글지 비싸니까 내가 내돈주고 못사서 하는 말아니야
아.안돼는데. 진짜 안돼
그래?? 너 앞으로 학교생활이 걱정안돼?? 편하게 안다니고 싶어? 이거 주면 내가 졸업때까지 너한테 잘해줄게"
1986,0,"거기 길동이 부모 맞으시죠?
네 맞는데요 제 아들 이름을 어떻게 아시죠?
지금 아들이 내 옆에 있으니까 알지
제 아들이 왜 거기에 있어요 당신 누구야
돈 천만 원만 보내면 얌전히 아들 보낼게
지금 당장 큰 돈이 없어요 저희 아들 좀 안 다치게 해 줘요
천만 원보다 아들이 더 소중하지 않나? 얼른 보내야 할 텐데
저희 아들 안전한가요 목소리 좀 들려 줘요
빨리 보내 이럴수록 지체된다
네 알겠어요."
1989,0,"만원만빌려줘
없어
있자나
없다니까
있는거다알아
정말이야
뺏는다
미안
넌죽었어
미안"
1991,0,"어이 거기 좀 서보시지
네? 저요?
그래. 당신 말고 아무도 없잖아.
왜 그러시죠?
아 내가 주머니 사정이 안좋아서 말이지. 돈 좀 있냐?
아니요. 카드밖에 없습니다.
좋게 돈만 주면 되는 걸 일을 어렵게 만드네. 내가 뒤져서 나오면?
전 진짜 돈 없어요.
맞고 줄래? 거기 가방에 보이는 만원짜리는 그럼 종이냐?
아 그건 제 돈 아니에요."
1995,0,"돈 내놔
 누구세요
 누군지 알 거 없고 다치기 싫으면 내놔
 돈 없어요
 천호동 사는데 돈이 없어? 거짓말치지말고 안 내놓으면 이자리에서 없애버릴거야
 정말이에요 지갑을 두고왔어요
 이런 뭐를 봤나 핸드폰 내놔 그럼
 핸드폰은 안돼요
 계좌이체해서 보내 안그러면 너네엄마 죽을목숨인줄알아
 지금 보낼게요"
2006,0,"이사님 이 사진. 모르지 않으실텐데요?
이. 이건. 
이사님이 여기까지 오신거 다 장인어른 분 덕 아니셨어요? 별것도 없는 대 출신에서 그룹 이사 되신거 다 데릴사위로 팔려나가서 된거라고 소문이 자자하던데.
어디서 찍은거야?
그게 중요해요? 사모님도 불쌍하시지 개천에서 데려와 개룡으로 만들어놨더니 어린 여자라 바람이나 피고 말이야. 사모님이 이 사진을 보시면 얼마나 슬퍼하시겠어요.
. 원하는게 뭐야.
그렇지 눈치는 빠르셔서 좋네요. 역시 그룹 이사님은 달라고 뭐가 다르세요. 
원하는게 뭐냐고!
아 깜짝이야! 지금 저한테 소리지르실 처지에요? 
.본론만 말해. 
10억 딱 10억만 준비해주세요. 그러면 저도 건너가서 새 삶 살고 이사님도 조심하시면서 사시고. 얼마나 좋아요?"
2007,0,"야 돈얼마있냐
누구세요?
물어보는거나 대답해
저 돈 없어요
시간끌지말고 내놔
천원 이게 다에요
있으면서 왜 없다고해 죽고싶어?
아니에요 죄송해요
앞으로 많이 가지고 다녀
네"
2009,0,"야 너 이핸드폰 좋아보인다
 어. 이번에 새로 샀어
 야 그거 나 1주일만 빌려줘
 왜?
 왜는 새거 핸드폰 나도 써보자
 내껀데 니가왜.
 너 학교 생활 편하게 하기싫어?
 왜그래그래도 안되는데
 임마 빌려달라는데 왜 말이 많아 맞아야 정신을 차리지?"
2015,0,"야 니 나한테 잘못했잖아 십만원 내놔
십만원은 좀 아니지.
백만원 받아도 모자랄 판이야 장난하냐? 돈 내놓으라고 옷 살거니까
그건 안돼 나도 돈 없어.
이런 미친놈이! 니 잘못 다 소문내버린다
한번만 봐줘. 미안해 내가 다.
야 사과는 돈으로 해 입터는 거 다 소용없어
진심이야. 내가 3만원까지는 마련해볼게
거지냐? 3만원을 누구 코에 붙여 어이가 없네 지금 당장 십만원 주라고
용돈이 다음달에 들어와. 미안해.
하 진짜 짜증나는 놈 지금 3만원 내놓고 용돈 받으면 10만원 가져와라"
2018,0,"야 너 어제 여자탈의실 몰래 훔쳐봤지?
 아니야 내가 언제
 내가 다 봤어. 어제 2층 여자탈의실 앞에서. 너 학교에 확 소문내버린다
 아니야 제발그러지마
 근데 너 그옷 좋아보인다?
 뭐?. 이 옷?.
 그래 그 옷 한번 입어보자 비싸보인다
 안돼 아빠가 사주신거야
 그래? 그럼 소문내도 상관없지? 내일부터 얼굴못들고 다니게 해줄게
 안되는데. 여기. 몇번 입고 돌려줘"
2021,0,"그만 만나자 나 머무 지쳤어
나 미치는 꼴 보고 싶어서 그래? 내가 죽어야 너가 정신차리지?
나 정말 너무 힘들어서 그래 그만하자
내가 잘못되면 다 너때문인줄 알아.
왜그러는거야.
내가 그냥하는 말 같아? 나 지금 옥상이야.
거길 왜 갔어. 진정하고 내려와.
헤어지자는 말 취소해 지금 당장 죽어버리기 전에 말해.
알겠어 취소할게.그러니까 옥상에서 내려와.
진작에 그랬어야지"
2025,0,"학생 잠깐 이리로 와봐.
왜 그러시죠?
요즘 부모들은 어린 애들한테도 명품 옷을 사준다고 하더니. 진짜였군.
제가 무슨 옷을 입든 무슨 상관이에요? 
학생들은 학생답게 다녀야지. 그 재킷은 오늘부로 내 거다.
싫어요. 생일선물로 겨우 받은 옷이란 말이에요.
일을 복잡하게 만드네. 험한 꼴 당하고 싶어?
. 아뇨 그치만 제가 정말 아끼는 옷인데 이번만 봐주시면 안될까요?
좋아 그럼 인심 썼다. 그 옷 대신 50만원 가져와봐.
. 엄마한테 문자할게요. 잠시만요."
2028,0,"야 너 돈 많이 있어 보이네 
네 저 많이 없어요 왜 그러세요
시끄러 옷차림 보니 고급진게 돈많아 보이네
아니 없다니깐요
잔말 말고 내놔
살려주세요
뭐야 이놈 진짜로 없네 거지 아니야 완전
제가 말했잖아요 저 이제 가도 되죠
아니 안돼 니 옷이라도 벗어 죽기 싫으면
아니 진짜"
2029,0,"아 아줌마. 이 동네 젓가락 숟가락은 다 내꺼 쓰는거 알아 몰라?
냄새가 난다고. 손님들이 다 말씀하셔서.
손님.? 어떤 아이니? 야 시발 다 개코야? 무슨 수저에서 냄새가 난다는 거야?
아. 죄송해요.
아줌마. 나 누군지 몰라? 이 구역에서 몰라? 안되겠다. 오늘 장사 접자?
아 미안해요. 제발 그러지 마요.
다 필요없고. 돈이나 가져와. 무슨 6개월째 돈을 못 갚아?
아. 미안해요. 남편이 해외에서 돈 벌어서 내일이면 올꺼에요.
무슨 얼어죽을 남편. 그 새는 해외로 튄거라고. 죽고싶어? 이거 안되겠다. 가게라도 담보로 내놔.
아 제발요. 이러지 마세요."
2035,0,"너 이거 뭐야?
새로 산 아이패드야
이쁘다 이거 나 쓸게
안돼
뭐가 안돼? 그냥 가져간다?
돌려줘.
10년 뒤에 돌려줄게
이거 없으면 아무것도 못해
빌리는것도 안돼냐??
비싸게 주고 산거야 돌려줘"
2036,0,"야 마트가서 먹을것 좀 사와.
돈은요?
아 담에 줄게. 일단 사와 새끼야.
저 지금 돈이 없어요.
너 진짜 죽을래? 어디 빌어서라도 돈 벌어서 사와 새끼야. 죽기싫으면. 빨리 안 나가?
알겠어요.
확 진짜. 짜증나게. 빨리 사와
네
담배도 사와.
네"
2045,0,"야 너 얼마있냐?
나 돈 없는데
아씨 있잖아 얼른 내놔
아니 없다고
좋은 말 할 때 안내놔? 어디서 까불어
내가 너한테 왜 줘야 하는데
오호라 이렇게 나오시겠다?
여기 만원밖에 없어
내가 너 가방 뒤진다 그러면 더 있는 거 알아
아니 진짜 만 원밖에 없다고"
2047,0,"우와 너 돈 진짜 많다. 나 좀 빌려주라.
이거 나 학원비야.
학원비? 그거 잃어버렸다고 하고 나 좀 줘봐.
어.? 안돼. 나 그거 오늘 내야돼.
야 신사임당 하나 빠져도 몰라. 한 장만 줘봐.
안돼.
야 다시 돌려주면 되는거 아니야. 그냥 좀 빌려줘봐.
그래도 안돼. 엄마한테 혼나.
야 어차피 몰라. 알아차리면 그땐 다시 돌려줄게 그럼 됐지?
알았어."
2049,0,"애 누나가 지금 너무더운데 물사먹을 돈이 없네?
네??
너 손에 든 음료수 나줄래 아니면 물사줄래?
저.저도 돈 없어요
그럼 그 음료수 나를 줘그럼 편하잖아
아.저도 목마른데
어린애가 따박따박 말대꾸하기는 너는 예의도 없니?
하.하지만.
무슨 하지만이야 너 이렇게 예의없이 다니는거 부모 얼굴에 먹칠하는거야. 얼른 누나한테 음료수 줘
.네"
2051,0,"너 돼지 저금통에 돈 얼마나 있어
왜?
나 돈이 조금 급해서
별로 없어
저금통 나 주라
그건 안되지
금방 갚을께
나도 오래 모은거라 안되
정말 서운하게 이럴래?
이번만 주께"
2057,0,"야 어제 만원이 비더라?
미안. 용돈 많이 못 받아서. 그래도 받자마자 다 가지고 왔어.
야 집도 잘 사는 주제에 용돈이 왜이렇게 짜?
아냐 우리집. 못 살아
야 느그집 못살면 우리집은 쌉 거지라는거냐?
아.아니 그런 뜻이 아니라 진짜로 돈이 별로 없어 나도 맨날 엄마한테 부탁드려
야 그럼 이왕 부탁드리는거 더 부탁드려 존나 쪼잔하게 이거가지고 뭘하냐?
아. 얼마나 더 필요한데.?
오만원씩 더 가져와
미안. 구해볼게"
2063,0,"어머어머 스카프 이쁘다 너
아 남자친구가 사줬어
우와 좋겠네? 능력있는 남자친구가 이런것도 사주고
아.고마워
고맙긴 뭘 나도 한번 해봐도 돼?
어?.어.
와 나한테도 잘어울리네? 역시 물건이 고급스러우니까 그런가봐?
응.
나 이거 잠깐 두르고 다녀도 되니??
응??? 그건 좀
 아왜 너는 남자친구가 이런거 자주 사주잖아 오늘만 차고 돌려줄게 나 간다"
2069,0,"손님 손님 다왔습니다
얼마에요? 깜빡 잠들었네요
4만원이요
네?? 15분 거리가 사만원이요?
네
말도 안돼요 미터기 보여주세요
보세요. 미터기
세상에 저는 못드려요
아가씨 차가 막혀서 돌아오느라 그랬어 블랙박스 보던가 주기 싫으면 절도죄로 신고할라네
.하.어제도 탔는데 이정도안나왔어요
그날그날 도로 사정이 다르니까안그요?"
2070,0,"안녕하세요
제가 아는 분인가요
오늘부터 알게 될 거야.지갑 줘봐
무슨 말 이에요?지갑을 왜요?
말귀 못 알아듣네
지갑 줄 생각 없어요
저기 봐.나 혼자 아니야.영리하게 굴어
현금 없어요
조금 가면 기 있어.같이 가자
안돼요."
2071,0,"얘야 여기 와봐봐
네 저요?
그래 너 언니가 필요한게 있는데 도와줄 수 있어?
네?? 저 학원 가봐야 하는데요
말귀를 못 알아듣네 이리와
저 가야 돼요 무서워요
아니 내가 너를 때린대? 그냥 있는 돈 좀 달라구
저 돈 없어요
너 일단 주머니 까봐 있으면 보자
이건 버스비예요 보내주세요"
2072,0,"저기 인테리어 맞는가?
네 맞는데요 혹시 누구신지 말씀해주실 수 있나요? 정보에 입력이 안되어 있어서요. 혹시 신규 사장님이신가요?
아니고. 나 알지? 곽두철 다른 게 아니고 이번 우리 사무실 새로 만드는데 인력 좀 보내라.
아 네! 몇 명 정도 필요하신가요? 혹시 몇 평인지 알 수 있을까요?
65평 음. 최대한 빠르게 해야 하니까 20명 정도 보내면 좋겠네.
아 20명 정도 필요 하시면. 1500만원 정도 내시면 될거 같아요. 요즘 인력이 많이 비싸서요.
야 우리 우정이 있는데 뭔 1500만원이야 그냥 보내줘.
네 20명을요.? 그럼 가격을 좀 더 깍아드리는걸로 하면 어떨까요.?
야 그냥 공짜로 해달라고 공짜 몰라? 너 나한테 그 돈 쓰는 게 그렇게 아깝냐? 내가 이번만 부탁할거 아니니까 그냥 이번만 공짜로해줘.
네 알겠습니다."
2083,0,"거기 이리와봐.
저요?
그래 교복입은 너
왜 그러시는대요?
이리올래? 내가 갈까?
왜그러시는데요. 저 학원가야 해요.
너 지금 돈 있는거 다 내놔
문제집 살 돈이에요.
맞고싶냐? 좋게 말할때 돈 내놔
돈 드릴테니까 때리지마세요."
2084,0,"현우야 나 7만원만 빌려주라
 동우야 저번에도 10만원 빌렸잖아
 야 현우야 그것도 못주냐 친구잖아
 나. 이제 없어 하나도
이 새끼가 말로하니까 안통하네 내노라고 
 이 새끼 오랜만에 교육좀 받아야겟다
 애.들아!! 내가 미안해 퓨 봐줘
그럼 가지고 있는거 다 내놔
여기 5만원.
 새끼가 줄꺼면서"
2085,0,"내 유에스비 어디있어 내놔 이새끼들아!
아이고 묶여 계신데도 힘이 장사시네. 얘들아 더 꽉 묶어라.
네 형님
너네 대체 누구야. 내 유에스비 어쨌어.
맨입으로 그걸 말하면 쓰나
너네가 원하는게 뭔데 그게 뭔줄은 알아?
우릴 바보로 아는거야?
원하는게 뭐야 대체
나회장이 준 목걸이. 그거랑 바꾸자고
니네가 그걸 어떻게"
2086,0,"안녕?우리 어디서 봤지?
누구세요?
엥 나 몰라? 그럼 지갑 좀 내놔봐.
저 돈 없어요.
지랄말고 내놔. 죽을래?
안돼요.
이새끼 부자네? 죽고싶냐 진짜?
부탁이에요 그만해주세요
하나 둘 셋 그래그래 꺼져라 안녕
주세요 부탁이에요."
2088,0,"여보세요. 
아저씨 아까 내가 보낸 계좌로 300만원만 입금해요.
제발 부탁이야. 나한테 지금 그런 큰 돈이 없어. 제발.
이걸 어쩌나.
제발. 한번만 봐줘.
그럼 아저씨가 딸 뻘 되는 어린 여자한테 그런 사진이나 보낸걸 알려야하나.
제발 우리 아이들이랑 와이프한테만은.
그럼 3일 안으로 계좌로 300만원 입금해요. 안그럼 이 사진 다 퍼뜨릴꺼니까. 
.알았어. 구해볼게.
그럼 기다릴게요."
2092,0,"오빠 나 돈 좀 빌려줘 친구가 돈 빌려달래
무슨 친구 얼마?
아니 그냥 좀 빌려줘
얼마
200만원
왜 돈을 나한테 빌려
싫다는 거야?
아니 왜냐고
그냥 빌려주기 싫다고 말 해
어 싫어
그래 그럼 그렇게 해 오빠 비밀은 나도 책임질 수 없고
아 너 왜그래
그럼 주던지 말던지"
2095,0,"야 너 이어폰 새로 샀냐
응 우리 형이 사줬어
줘봐 내꺼랑 바꿔
무슨소리야 내껀데
내놔 이제부터 이건 내꺼야
뭐하는짓이야
자 이거 내꺼써 그럼 됐지 이거 가지고 꺼져
이건 오래된거잖아 어서 내꺼 돌려줘
한번만 더 까불면 혼난다 조용히 꺼져
너 정말 못됐구나
연약한놈 어서 꺼져"
2097,0,"이때까지 돈 가져와
나 그만큼 돈 없어
없으면 빌리던지
누구한테 빌려
친구없으면 훔쳐서라도 가져와
싫어.
니 약점 다 소문내도 돼?
그것만은 제발
잘해라?
미안해"
2103,0,"지금 당신의 딸이 어디있는지 알고 있나?
 지금 학교에 있을텐데.
 아니 당신 딸 지금 나랑 같이 있어.
 네? 아니 그 아이가 왜.
 지금 당장 내가 불러주는 계좌로 돈을 입금하지 않으면 이 아이한테 안 좋은 일이 일어날거얌.
 안돼요! 내 딸!
 지금 불러주는 곳으로 얼른 입금해! 어서!
 알겠어요 얼른 불러주세요.
 10분 내로 계좌로 입금되는 거 확인되면 이 아이를 풀어주겠다.
 알겠어요"
2106,0,"그 전단지 보고 연락 드렸는데요. 리트리버 찾으신다면서요?
아네네 혹시 어디서 보시거나 지금 같이 있나요?
네 리트리버가 엄청 순하네요.
진짜 감사해요. 어디로 가면 되죠? 사례금 드릴게요.
어. 장소는 나중에 알려드리고 근데 큰 대형견인데 사례금이 너무 적은거 아닌가요?
그 이상으로는 못 드려요. 진짜 죄송해요.
그럼 그냥 뭐 이 강아지 커서 보양가게에 드리면 더 받아요 모르세요?
진짜 왜 그러세요. 제 하나밖에 없는 자식이나 다름 없어요. 사례금 더 필요하시면 최대한 원하는 금액까지 맞춰 드릴게요.
그럼 뭐 소소하게 200만원 정도만 주세요. 그럼 예쁘게 털 하나 안 다치게 보내 드릴게요.
200이요.? 이번주 내로 드릴테니까 강아지 먼저 주시면 안되나요? 제가 200만원이 없어서요.
그럼 뭐 이번주내가지 제가 데리고 있을게요. 근데 그 주 넘어가면 바로 팔아버릴겁니다.
그럼 지금 바로 돈 보내드릴게요. 빌려야 하니까 딱 2시간만 기다려 주세요. 제발 안전하게 해주세요"
